State,State-County,POLLUTANT,Emissions (Tons),Pollutant Type,SCC Code,EIS Sector,Source Description,SCC LEVEL 1,SCC LEVEL 2,SCC LEVEL 3,SCC LEVEL 4,EPA Region,FIPS
Oregon,OR - Marion,Carbon Monoxide,0.36242,CAP,2103004001,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Distillate Oil,Boilers,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),0.17251,CAP,2103004001,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Distillate Oil,Boilers,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),0.15439,CAP,2103004001,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Distillate Oil,Boilers,10,41047
Oregon,OR - Marion,Ammonia,0.05799,CAP,2103004001,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Distillate Oil,Boilers,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,0.02464,CAP,2103004001,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Distillate Oil,Boilers,10,41047
Oregon,OR - Marion,Sulfur Dioxide,0.01544,CAP,2103004001,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Distillate Oil,Boilers,10,41047
Oregon,OR - Marion,Nitrogen Oxides,2.30425,CAP,2103004002,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Distillate Oil,IC Engines,10,41047
Oregon,OR - Marion,Carbon Monoxide,0.49595,CAP,2103004002,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Distillate Oil,IC Engines,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),0.16595,CAP,2103004002,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Distillate Oil,IC Engines,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),0.16595,CAP,2103004002,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Distillate Oil,IC Engines,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,0.16023,CAP,2103004002,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Distillate Oil,IC Engines,10,41047
Oregon,OR - Marion,Sulfur Dioxide,0.15184,CAP,2103004002,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Distillate Oil,IC Engines,10,41047
Oregon,OR - Marion,Ammonia,0.00305,CAP,2103004002,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Distillate Oil,IC Engines,10,41047
Oregon,OR - Marion,Nitrogen Oxides,0.02854,CAP,2103011000,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Kerosene,Total: All Combustor Types,10,41047
Oregon,OR - Marion,Sulfur Dioxide,0.01013,CAP,2103011000,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Kerosene,Total: All Combustor Types,10,41047
Oregon,OR - Marion,Carbon Monoxide,0.00714,CAP,2103011000,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Kerosene,Total: All Combustor Types,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),0.00340,CAP,2103011000,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Kerosene,Total: All Combustor Types,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),0.00300,CAP,2103011000,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Kerosene,Total: All Combustor Types,10,41047
Oregon,OR - Marion,Ammonia,0.00114,CAP,2103011000,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Kerosene,Total: All Combustor Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,0.00049,CAP,2103011000,Fuel Comb - Comm/Institutional - Oil,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Kerosene,Total: All Combustor Types,10,41047
Oregon,OR - Marion,Nitrogen Oxides,16.94455,CAP,2103007000,Fuel Comb - Comm/Institutional - Other,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Liquified Petroleum Gas (LPG),Total: All Combustor Types,10,41047
Oregon,OR - Marion,Carbon Monoxide,9.49038,CAP,2103007000,Fuel Comb - Comm/Institutional - Other,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Liquified Petroleum Gas (LPG),Total: All Combustor Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,0.61920,CAP,2103007000,Fuel Comb - Comm/Institutional - Other,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Liquified Petroleum Gas (LPG),Total: All Combustor Types,10,41047
Oregon,OR - Marion,Sulfur Dioxide,0.07145,CAP,2103007000,Fuel Comb - Comm/Institutional - Other,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Liquified Petroleum Gas (LPG),Total: All Combustor Types,10,41047
Oregon,OR - Marion,Ammonia,0.05954,CAP,2103007000,Fuel Comb - Comm/Institutional - Other,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Liquified Petroleum Gas (LPG),Total: All Combustor Types,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),0.05954,CAP,2103007000,Fuel Comb - Comm/Institutional - Other,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Liquified Petroleum Gas (LPG),Total: All Combustor Types,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),0.04763,CAP,2103007000,Fuel Comb - Comm/Institutional - Other,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Liquified Petroleum Gas (LPG),Total: All Combustor Types,10,41047
Oregon,OR - Marion,Nitrogen Oxides,87.78845,CAP,2103006000,Fuel Comb - Comm/Institutional - Natural Gas,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Natural Gas,Total: Boilers and IC Engines,10,41047
Oregon,OR - Marion,Carbon Monoxide,73.74230,CAP,2103006000,Fuel Comb - Comm/Institutional - Natural Gas,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Natural Gas,Total: Boilers and IC Engines,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,4.82837,CAP,2103006000,Fuel Comb - Comm/Institutional - Natural Gas,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Natural Gas,Total: Boilers and IC Engines,10,41047
Oregon,OR - Marion,Sulfur Dioxide,0.52673,CAP,2103006000,Fuel Comb - Comm/Institutional - Natural Gas,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Natural Gas,Total: Boilers and IC Engines,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),0.45650,CAP,2103006000,Fuel Comb - Comm/Institutional - Natural Gas,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Natural Gas,Total: Boilers and IC Engines,10,41047
Oregon,OR - Marion,Ammonia,0.43016,CAP,2103006000,Fuel Comb - Comm/Institutional - Natural Gas,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Natural Gas,Total: Boilers and IC Engines,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),0.37749,CAP,2103006000,Fuel Comb - Comm/Institutional - Natural Gas,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Natural Gas,Total: Boilers and IC Engines,10,41047
Oregon,OR - Marion,Carbon Monoxide,32.74445,CAP,2103008000,Fuel Comb - Comm/Institutional - Biomass,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Wood,Total: All Boiler Types,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),28.21480,CAP,2103008000,Fuel Comb - Comm/Institutional - Biomass,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Wood,Total: All Boiler Types,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),24.39461,CAP,2103008000,Fuel Comb - Comm/Institutional - Biomass,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Wood,Total: All Boiler Types,10,41047
Oregon,OR - Marion,Nitrogen Oxides,12.00630,CAP,2103008000,Fuel Comb - Comm/Institutional - Biomass,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Wood,Total: All Boiler Types,10,41047
Oregon,OR - Marion,Sulfur Dioxide,1.36435,CAP,2103008000,Fuel Comb - Comm/Institutional - Biomass,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Wood,Total: All Boiler Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,0.92776,CAP,2103008000,Fuel Comb - Comm/Institutional - Biomass,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Wood,Total: All Boiler Types,10,41047
Oregon,OR - Marion,Ammonia,0.27287,CAP,2103008000,Fuel Comb - Comm/Institutional - Biomass,Nonpoint,Stationary Source Fuel Combustion,Commercial/Institutional,Wood,Total: All Boiler Types,10,41047
Oregon,OR - Marion,Sulfur Dioxide,25.18550,CAP,2102002000,"Fuel Comb - Industrial Boilers, ICEs - Coal",Nonpoint,Stationary Source Fuel Combustion,Industrial,Bituminous/Subbituminous Coal,Total: All Boiler Types,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),17.28521,CAP,2102002000,"Fuel Comb - Industrial Boilers, ICEs - Coal",Nonpoint,Stationary Source Fuel Combustion,Industrial,Bituminous/Subbituminous Coal,Total: All Boiler Types,10,41047
Oregon,OR - Marion,Nitrogen Oxides,14.58108,CAP,2102002000,"Fuel Comb - Industrial Boilers, ICEs - Coal",Nonpoint,Stationary Source Fuel Combustion,Industrial,Bituminous/Subbituminous Coal,Total: All Boiler Types,10,41047
Oregon,OR - Marion,Carbon Monoxide,6.62776,CAP,2102002000,"Fuel Comb - Industrial Boilers, ICEs - Coal",Nonpoint,Stationary Source Fuel Combustion,Industrial,Bituminous/Subbituminous Coal,Total: All Boiler Types,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),3.23435,CAP,2102002000,"Fuel Comb - Industrial Boilers, ICEs - Coal",Nonpoint,Stationary Source Fuel Combustion,Industrial,Bituminous/Subbituminous Coal,Total: All Boiler Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,0.06628,CAP,2102002000,"Fuel Comb - Industrial Boilers, ICEs - Coal",Nonpoint,Stationary Source Fuel Combustion,Industrial,Bituminous/Subbituminous Coal,Total: All Boiler Types,10,41047
Oregon,OR - Marion,Ammonia,0.03977,CAP,2102002000,"Fuel Comb - Industrial Boilers, ICEs - Coal",Nonpoint,Stationary Source Fuel Combustion,Industrial,Bituminous/Subbituminous Coal,Total: All Boiler Types,10,41047
Oregon,OR - Marion,Nitrogen Oxides,1.46260,CAP,2102004001,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Distillate Oil,All Boiler Types,10,41047
Oregon,OR - Marion,Carbon Monoxide,0.36565,CAP,2102004001,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Distillate Oil,All Boiler Types,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),0.16820,CAP,2102004001,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Distillate Oil,All Boiler Types,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),0.11335,CAP,2102004001,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Distillate Oil,All Boiler Types,10,41047
Oregon,OR - Marion,Ammonia,0.05850,CAP,2102004001,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Distillate Oil,All Boiler Types,10,41047
Oregon,OR - Marion,Sulfur Dioxide,0.01558,CAP,2102004001,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Distillate Oil,All Boiler Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,0.01463,CAP,2102004001,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Distillate Oil,All Boiler Types,10,41047
Oregon,OR - Marion,Nitrogen Oxides,29.44693,CAP,2102004002,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Distillate Oil,All IC Engine Types,10,41047
Oregon,OR - Marion,Carbon Monoxide,6.33792,CAP,2102004002,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Distillate Oil,All IC Engine Types,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),2.12076,CAP,2102004002,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Distillate Oil,All IC Engine Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,2.04763,CAP,2102004002,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Distillate Oil,All IC Engine Types,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),1.98913,CAP,2102004002,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Distillate Oil,All IC Engine Types,10,41047
Oregon,OR - Marion,Sulfur Dioxide,1.94038,CAP,2102004002,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Distillate Oil,All IC Engine Types,10,41047
Oregon,OR - Marion,Ammonia,0.03900,CAP,2102004002,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Distillate Oil,All IC Engine Types,10,41047
Oregon,OR - Marion,Nitrogen Oxides,0.03103,CAP,2102011000,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Kerosene,Total: All Boiler Types,10,41047
Oregon,OR - Marion,Sulfur Dioxide,0.01142,CAP,2102011000,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Kerosene,Total: All Boiler Types,10,41047
Oregon,OR - Marion,Carbon Monoxide,0.00775,CAP,2102011000,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Kerosene,Total: All Boiler Types,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),0.00355,CAP,2102011000,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Kerosene,Total: All Boiler Types,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),0.00240,CAP,2102011000,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Kerosene,Total: All Boiler Types,10,41047
Oregon,OR - Marion,Ammonia,0.00124,CAP,2102011000,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Kerosene,Total: All Boiler Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,0.00031,CAP,2102011000,"Fuel Comb - Industrial Boilers, ICEs - Oil",Nonpoint,Stationary Source Fuel Combustion,Industrial,Kerosene,Total: All Boiler Types,10,41047
Oregon,OR - Marion,Nitrogen Oxides,5.55973,CAP,2102007000,"Fuel Comb - Industrial Boilers, ICEs - Other",Nonpoint,Stationary Source Fuel Combustion,Industrial,Liquified Petroleum Gas (LPG),Total: All Boiler Types,10,41047
Oregon,OR - Marion,Carbon Monoxide,3.11392,CAP,2102007000,"Fuel Comb - Industrial Boilers, ICEs - Other",Nonpoint,Stationary Source Fuel Combustion,Industrial,Liquified Petroleum Gas (LPG),Total: All Boiler Types,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,0.20317,CAP,2102007000,"Fuel Comb - Industrial Boilers, ICEs - Other",Nonpoint,Stationary Source Fuel Combustion,Industrial,Liquified Petroleum Gas (LPG),Total: All Boiler Types,10,41047
Oregon,OR - Marion,Ammonia,0.11721,CAP,2102007000,"Fuel Comb - Industrial Boilers, ICEs - Other",Nonpoint,Stationary Source Fuel Combustion,Industrial,Liquified Petroleum Gas (LPG),Total: All Boiler Types,10,41047
Oregon,OR - Marion,Sulfur Dioxide,0.02344,CAP,2102007000,"Fuel Comb - Industrial Boilers, ICEs - Other",Nonpoint,Stationary Source Fuel Combustion,Industrial,Liquified Petroleum Gas (LPG),Total: All Boiler Types,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),0.01954,CAP,2102007000,"Fuel Comb - Industrial Boilers, ICEs - Other",Nonpoint,Stationary Source Fuel Combustion,Industrial,Liquified Petroleum Gas (LPG),Total: All Boiler Types,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),0.01563,CAP,2102007000,"Fuel Comb - Industrial Boilers, ICEs - Other",Nonpoint,Stationary Source Fuel Combustion,Industrial,Liquified Petroleum Gas (LPG),Total: All Boiler Types,10,41047
Oregon,OR - Marion,Nitrogen Oxides,52.85304,CAP,2102006000,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",Nonpoint,Stationary Source Fuel Combustion,Industrial,Natural Gas,Total: Boilers and IC Engines,10,41047
Oregon,OR - Marion,Carbon Monoxide,44.39655,CAP,2102006000,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",Nonpoint,Stationary Source Fuel Combustion,Industrial,Natural Gas,Total: Boilers and IC Engines,10,41047
Oregon,OR - Marion,Volatile Organic Compounds,2.90692,CAP,2102006000,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",Nonpoint,Stationary Source Fuel Combustion,Industrial,Natural Gas,Total: Boilers and IC Engines,10,41047
Oregon,OR - Marion,Ammonia,1.69130,CAP,2102006000,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",Nonpoint,Stationary Source Fuel Combustion,Industrial,Natural Gas,Total: Boilers and IC Engines,10,41047
Oregon,OR - Marion,Sulfur Dioxide,0.31712,CAP,2102006000,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",Nonpoint,Stationary Source Fuel Combustion,Industrial,Natural Gas,Total: Boilers and IC Engines,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),0.27484,CAP,2102006000,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",Nonpoint,Stationary Source Fuel Combustion,Industrial,Natural Gas,Total: Boilers and IC Engines,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),0.22727,CAP,2102006000,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",Nonpoint,Stationary Source Fuel Combustion,Industrial,Natural Gas,Total: Boilers and IC Engines,10,41047
Oregon,OR - Marion,Carbon Monoxide,575.59190,CAP,2102008000,"Fuel Comb - Industrial Boilers, ICEs - Biomass",Nonpoint,Stationary Source Fuel Combustion,Industrial,Wood,Total: All Boiler Types,10,41047
Oregon,OR - Marion,PM10 Primary (Filt + Cond),495.96840,CAP,2102008000,"Fuel Comb - Industrial Boilers, ICEs - Biomass",Nonpoint,Stationary Source Fuel Combustion,Industrial,Wood,Total: All Boiler Types,10,41047
Oregon,OR - Marion,PM2.5 Primary (Filt + Cond),428.81600,CAP,2102008000,"Fuel Comb - Industrial Boilers, ICEs - Biomass",Nonpoint,Stationary Source Fuel Combustion,Industrial,Wood,Total: All Boiler Types,10,41047
